ProductID,ProductName,Category,CostPrice,SellingPrice
P00612,Product 612,Electronics,1307.05,1867.22
P00613,Product 613,Electronics,658.89,941.27
P00614,Product 614,Grocery,636.8,909.72
P00615,Product 615,Grocery,567.94,811.34
P00616,Product 616,Clothing,13.54,19.34
P00617,Product 617,Electronics,787.55,1125.07
P00618,Product 618,Clothing,976,1394.29
P00619,Product 619,Furniture,1244.36,1777.66
P00620,Product 620,Clothing,775.65,1108.07
P00621,Product 621,Clothing,49.24,70.34
P00622,Product 622,Furniture,575.53,822.19
P00623,Product 623,Furniture,191.29,273.27
P00624,Product 624,Clothing,116.06,165.8
P00625,Product 625,Grocery,189.7,271
P00626,Product 626,Grocery,795.6,1136.57
P00627,Product 627,Grocery,1135.04,1621.48
P00628,Product 628,Clothing,12.87,18.39
P00629,Product 629,Furniture,781.33,1116.18
P00630,Product 630,Furniture,812.55,1160.79
P00631,Product 631,Furniture,1171.37,1673.39
P00632,Product 632,Grocery,178.78,255.4
P00633,Product 633,Clothing,812.37,1160.53
P00634,Product 634,Grocery,1312.11,1874.44
P00635,Product 635,Clothing,736.9,1052.72
P00636,Product 636,Electronics,724.87,1035.53
P00637,Product 637,Clothing,1218.34,1740.48
P00638,Product 638,Clothing,506.17,723.1
P00639,Product 639,Clothing,1321.33,1887.62
P00640,Product 640,Furniture,1165.24,1664.63
P00641,Product 641,Electronics,1298.79,1855.42
P00642,Product 642,Grocery,963.26,1376.08
P00643,Product 643,Clothing,1000.89,1429.84
P00644,Product 644,Grocery,167.13,238.76
P00645,Product 645,Grocery,165.49,236.42
P00646,Product 646,Clothing,440.47,629.25
P00647,Product 647,Furniture,607.79,868.27
P00648,Product 648,Electronics,168.85,241.22
P00649,Product 649,Furniture,1218.68,1740.97
P00650,Product 650,Electronics,118.99,169.99
P00651,Product 651,Grocery,1155.85,1651.22
P00652,Product 652,Clothing,575,821.43
P00653,Product 653,Grocery,461.64,659.49
P00654,Product 654,Electronics,1272.12,1817.31
P00655,Product 655,Grocery,684.38,977.68
P00656,Product 656,Furniture,537.73,768.18
P00657,Product 657,Grocery,674.53,963.61
P00658,Product 658,Electronics,333.99,477.13
P00659,Product 659,Electronics,218.06,311.51
P00660,Product 660,Electronics,406.56,580.8
P00661,Product 661,Furniture,550.87,786.95
P00662,Product 662,Electronics,841.08,1201.54
P00663,Product 663,Electronics,1164.48,1663.54
P00664,Product 664,Grocery,404.2,577.43
P00665,Product 665,Furniture,662.56,946.51
P00666,Product 666,Grocery,886.29,1266.13
P00667,Product 667,Grocery,830.89,1186.99
P00668,Product 668,Furniture,689.71,985.3
P00669,Product 669,Furniture,870.97,1244.25
P00670,Product 670,Grocery,1387.34,1981.91
P00671,Product 671,Clothing,570.65,815.22
P00672,Product 672,Furniture,337.14,481.63
P00673,Product 673,Clothing,1056.24,1508.92
P00674,Product 674,Electronics,745.32,1064.74
P00675,Product 675,Clothing,685.43,979.19
P00676,Product 676,Grocery,886.07,1265.81
P00677,Product 677,Clothing,917.99,1311.42
P00678,Product 678,Furniture,458.87,655.53
P00679,Product 679,Clothing,485.15,693.07
P00680,Product 680,Clothing,794.24,1134.63
P00681,Product 681,Electronics,262.65,375.21
P00682,Product 682,Electronics,197.5,282.14
P00683,Product 683,Electronics,781.4,1116.29
P00684,Product 684,Furniture,625.68,893.83
P00685,Product 685,Clothing,809.44,1156.34
P00686,Product 686,Grocery,24.56,35.09
P00687,Product 687,Furniture,635.42,907.74
P00688,Product 688,Grocery,238.52,340.75
P00689,Product 689,Furniture,534.83,764.05
P00690,Product 690,Furniture,1098.59,1569.41
P00691,Product 691,Grocery,937.11,1338.73
P00692,Product 692,Furniture,1112.75,1589.64
P00693,Product 693,Grocery,1365.36,1950.51
P00694,Product 694,Clothing,1083.54,1547.91
P00695,Product 695,Electronics,259.31,370.45
P00696,Product 696,Grocery,478.01,682.87
P00697,Product 697,Electronics,1037.37,1481.96
P00698,Product 698,Electronics,909.05,1298.64
P00699,Product 699,Electronics,340.16,485.94
P00700,Product 700,Grocery,152.14,217.34
P00701,Product 701,Clothing,951.8,1359.71
P00702,Product 702,Electronics,1117.76,1596.8
P00703,Product 703,Furniture,1238.43,1769.19
P00704,Product 704,Clothing,1382.22,1974.6
P00705,Product 705,Grocery,802.19,1145.98
P00706,Product 706,Furniture,492.51,703.58
P00707,Product 707,Clothing,1156.4,1652
P00708,Product 708,Electronics,507.7,725.28
P00709,Product 709,Electronics,1177.88,1682.69
P00710,Product 710,Furniture,1158.86,1655.51
P00711,Product 711,Electronics,708.25,1011.79
P00712,Product 712,Clothing,618.38,883.4
P00713,Product 713,Furniture,863.06,1232.94
P00714,Product 714,Furniture,34.43,49.19
P00715,Product 715,Furniture,232.78,332.55
P00716,Product 716,Electronics,767.48,1096.4
P00717,Product 717,Electronics,108.04,154.35
P00718,Product 718,Furniture,584.77,835.39
P00719,Product 719,Electronics,575.32,821.89
P00720,Product 720,Furniture,945.4,1350.57
P00721,Product 721,Furniture,580.71,829.59
P00722,Product 722,Furniture,176.52,252.17
P00723,Product 723,Clothing,742.17,1060.25
P00724,Product 724,Electronics,18.56,26.52
P00725,Product 725,Grocery,792.92,1132.75
P00726,Product 726,Grocery,796.68,1138.11
P00727,Product 727,Clothing,1226.81,1752.58
P00728,Product 728,Clothing,973.22,1390.31
P00729,Product 729,Electronics,715.42,1022.03
P00730,Product 730,Clothing,603.67,862.39
P00731,Product 731,Grocery,1238.79,1769.7
P00732,Product 732,Furniture,545.04,778.63
P00733,Product 733,Furniture,1002.57,1432.24
P00734,Product 734,Furniture,766.77,1095.39
P00735,Product 735,Grocery,977.76,1396.8
P00736,Product 736,Grocery,634.35,906.21
P00737,Product 737,Grocery,1271.96,1817.08
P00738,Product 738,Electronics,1199.23,1713.18
P00739,Product 739,Furniture,36.66,52.37
P00740,Product 740,Grocery,916.99,1309.99
P00741,Product 741,Grocery,43,61.43
P00742,Product 742,Electronics,1238.38,1769.11
P00743,Product 743,Clothing,738.49,1054.99
P00744,Product 744,Grocery,584.15,834.5
P00745,Product 745,Grocery,397.47,567.81
P00746,Product 746,Grocery,482.44,689.2
P00747,Product 747,Electronics,1257.27,1796.1
P00748,Product 748,Furniture,286.01,408.59
P00749,Product 749,Clothing,985.85,1408.36
P00750,Product 750,Grocery,618.33,883.33
P00751,Product 751,Electronics,957.39,1367.7
P00752,Product 752,Furniture,223.34,319.06
P00753,Product 753,Grocery,1096.74,1566.77
P00754,Product 754,Furniture,116.05,165.78
P00755,Product 755,Electronics,337.73,482.47
P00756,Product 756,Grocery,20.48,29.26
P00757,Product 757,Grocery,192.09,274.42
P00758,Product 758,Electronics,1153.83,1648.33
P00759,Product 759,Grocery,1221.76,1745.37
P00760,Product 760,Clothing,133.45,190.65
P00761,Product 761,Grocery,894.68,1278.12
P00762,Product 762,Electronics,584.66,835.23
P00763,Product 763,Furniture,953.13,1361.61
P00764,Product 764,Clothing,717.93,1025.61
P00765,Product 765,Clothing,558.68,798.12
P00766,Product 766,Grocery,1203.07,1718.67
P00767,Product 767,Clothing,277.53,396.47
P00768,Product 768,Furniture,682.21,974.58
P00769,Product 769,Furniture,918.17,1311.67
P00770,Product 770,Electronics,686.82,981.17
P00771,Product 771,Electronics,1366.74,1952.48
P00772,Product 772,Electronics,774.11,1105.87
P00773,Product 773,Furniture,146.03,208.61
P00774,Product 774,Electronics,167.84,239.77
P00775,Product 775,Electronics,517.94,739.91
P00776,Product 776,Clothing,101.23,144.61
P00777,Product 777,Furniture,254.44,363.49
P00778,Product 778,Furniture,572.44,817.77
P00779,Product 779,Furniture,508.78,726.83
P00780,Product 780,Electronics,1329.57,1899.39
P00781,Product 781,Electronics,379.01,541.44
P00782,Product 782,Clothing,45.87,65.53
P00783,Product 783,Furniture,1146.27,1637.53
P00784,Product 784,Electronics,1274.01,1820.01
P00785,Product 785,Grocery,1201.05,1715.79
P00786,Product 786,Grocery,429.38,613.4
P00787,Product 787,Clothing,281.48,402.12
P00788,Product 788,Grocery,1335.13,1907.33
P00789,Product 789,Clothing,873.54,1247.91
P00790,Product 790,Clothing,844.96,1207.08
P00791,Product 791,Electronics,236.95,338.5
P00792,Product 792,Clothing,1155.36,1650.52
P00793,Product 793,Grocery,990.49,1414.98
P00794,Product 794,Furniture,18.56,26.52
P00795,Product 795,Grocery,832.45,1189.21
P00796,Product 796,Furniture,943.77,1348.25
P00797,Product 797,Clothing,926.75,1323.93
P00798,Product 798,Clothing,1139.49,1627.85
P00799,Product 799,Grocery,570.73,815.33
P00800,Product 800,Furniture,1039.38,1484.83
P00801,Product 801,Electronics,1388.41,1983.45
P00802,Product 802,Grocery,7.44,10.63
P00803,Product 803,Electronics,1120.15,1600.22
P00804,Product 804,Electronics,91.82,131.17
P00805,Product 805,Electronics,730.33,1043.33
P00806,Product 806,Grocery,1238.36,1769.08
P00807,Product 807,Grocery,545.12,778.75
P00808,Product 808,Electronics,93.65,133.79
P00809,Product 809,Grocery,1110.95,1587.07
P00810,Product 810,Electronics,974.1,1391.57
P00811,Product 811,Grocery,175.83,251.18
P00812,Product 812,Electronics,95.34,136.2
P00813,Product 813,Clothing,1172.28,1674.68
P00814,Product 814,Electronics,524.49,749.27
P00815,Product 815,Furniture,1200.52,1715.03
P00816,Product 816,Clothing,429.59,613.7
P00817,Product 817,Electronics,430.57,615.1
P00818,Product 818,Electronics,161.92,231.32
P00819,Product 819,Grocery,298.71,426.73
P00820,Product 820,Clothing,1104.02,1577.17
P00821,Product 821,Electronics,67.75,96.78
P00822,Product 822,Grocery,723.93,1034.18
P00823,Product 823,Furniture,375.54,536.49
P00824,Product 824,Electronics,107.65,153.79
P00825,Product 825,Furniture,1193.23,1704.61
P00826,Product 826,Furniture,367.4,524.86
P00827,Product 827,Electronics,37.09,52.99
P00828,Product 828,Furniture,979.03,1398.61
P00829,Product 829,Electronics,1110.35,1586.22
P00830,Product 830,Electronics,1382.79,1975.42
P00831,Product 831,Grocery,561.95,802.78
P00832,Product 832,Furniture,118.36,169.08
P00833,Product 833,Grocery,874.7,1249.57
P00834,Product 834,Electronics,1309.92,1871.31
P00835,Product 835,Grocery,832.05,1188.64
P00836,Product 836,Clothing,469.79,671.13
P00837,Product 837,Clothing,458.38,654.83
P00838,Product 838,Grocery,840.61,1200.87
P00839,Product 839,Electronics,1063.31,1519.01
P00840,Product 840,Furniture,857.9,1225.57
P00841,Product 841,Furniture,1267.76,1811.09
P00842,Product 842,Clothing,943.82,1348.32
P00843,Product 843,Furniture,15,21.43
P00844,Product 844,Grocery,772.6,1103.71
P00845,Product 845,Electronics,627.35,896.21
P00846,Product 846,Grocery,148.54,212.2
P00847,Product 847,Furniture,1071.83,1531.18
P00848,Product 848,Clothing,59.93,85.62
P00849,Product 849,Clothing,470.72,672.46
P00850,Product 850,Grocery,883.95,1262.79
P00851,Product 851,Furniture,434.61,620.87
P00852,Product 852,Electronics,519.76,742.52
P00853,Product 853,Electronics,363.44,519.2
P00854,Product 854,Electronics,616.23,880.33
P00855,Product 855,Grocery,31.95,45.65
P00856,Product 856,Electronics,1083.47,1547.82
P00857,Product 857,Clothing,68.59,97.99
P00858,Product 858,Clothing,1169.92,1671.32
P00859,Product 859,Grocery,797.24,1138.91
P00860,Product 860,Grocery,275.48,393.54
P00861,Product 861,Furniture,921.08,1315.83
P00862,Product 862,Furniture,1202.33,1717.61
P00863,Product 863,Grocery,1026.14,1465.92
P00864,Product 864,Electronics,207.94,297.05
P00865,Product 865,Grocery,633.98,905.68
P00866,Product 866,Clothing,1373.34,1961.92
P00867,Product 867,Grocery,1223.4,1747.72
P00868,Product 868,Clothing,1309.89,1871.27
P00869,Product 869,Grocery,1317.37,1881.96
P00870,Product 870,Clothing,682.75,975.35
P00871,Product 871,Clothing,693.47,990.67
P00872,Product 872,Electronics,823.12,1175.89
P00873,Product 873,Clothing,686.69,980.98
P00874,Product 874,Clothing,534.63,763.76
P00875,Product 875,Grocery,1379.64,1970.91
P00876,Product 876,Electronics,314.66,449.52
P00877,Product 877,Electronics,559.61,799.44
P00878,Product 878,Furniture,814.43,1163.47
P00879,Product 879,Furniture,105.36,150.51
P00880,Product 880,Clothing,184.79,263.99
P00881,Product 881,Grocery,528.25,754.64
P00882,Product 882,Clothing,120.76,172.52
P00883,Product 883,Grocery,1313.29,1876.13
P00884,Product 884,Clothing,321.36,459.09
P00885,Product 885,Grocery,194.86,278.37
P00886,Product 886,Grocery,946.12,1351.6
P00887,Product 887,Electronics,1235.77,1765.39
P00888,Product 888,Electronics,1024.21,1463.16
P00889,Product 889,Furniture,92.34,131.91
P00890,Product 890,Grocery,1158.82,1655.45
P00891,Product 891,Electronics,784.3,1120.43
P00892,Product 892,Grocery,984.21,1406.01
P00893,Product 893,Furniture,832.89,1189.85
P00894,Product 894,Clothing,1273.63,1819.47
P00895,Product 895,Clothing,743.28,1061.83
P00896,Product 896,Clothing,801.67,1145.25
P00897,Product 897,Clothing,1317.71,1882.44
P00898,Product 898,Furniture,1361,1944.29
P00899,Product 899,Furniture,594.68,849.54
P00900,Product 900,Clothing,839.09,1198.7
P00901,Product 901,Furniture,593.79,848.27
P00902,Product 902,Grocery,1213.89,1734.13
P00903,Product 903,Furniture,344.23,491.76
P00904,Product 904,Furniture,878.24,1254.63
P00905,Product 905,Grocery,628.36,897.66
P00906,Product 906,Electronics,29.61,42.3
P00907,Product 907,Grocery,862.68,1232.4
P00908,Product 908,Furniture,470.59,672.27
P00909,Product 909,Clothing,754.49,1077.85
P00910,Product 910,Clothing,282.72,403.88
P00911,Product 911,Grocery,772.21,1103.15
P00912,Product 912,Electronics,212.74,303.92
P00913,Product 913,Clothing,1096.89,1566.99
P00914,Product 914,Electronics,1329.24,1898.92
P00915,Product 915,Grocery,216.85,309.78
P00916,Product 916,Clothing,472.43,674.9
P00917,Product 917,Furniture,964.27,1377.53
P00918,Product 918,Electronics,804.03,1148.61
P00919,Product 919,Grocery,1124.05,1605.78
P00920,Product 920,Electronics,546.94,781.35
P00921,Product 921,Clothing,1111.47,1587.82
P00922,Product 922,Electronics,1333.95,1905.65
P00923,Product 923,Electronics,14.15,20.21
P00924,Product 924,Clothing,410.38,586.25
P00925,Product 925,Electronics,1297.07,1852.96
P00926,Product 926,Grocery,356.61,509.44
P00927,Product 927,Furniture,731.7,1045.29
P00928,Product 928,Clothing,1128.69,1612.42
P00929,Product 929,Clothing,707.93,1011.33
P00930,Product 930,Furniture,928.44,1326.34
P00931,Product 931,Electronics,1214.35,1734.79
P00932,Product 932,Grocery,1008.03,1440.04
P00933,Product 933,Furniture,1240.9,1772.71
P00934,Product 934,Furniture,699.34,999.06
P00935,Product 935,Grocery,482.19,688.85
P00936,Product 936,Clothing,1087.43,1553.47
P00937,Product 937,Clothing,199.15,284.5
P00938,Product 938,Furniture,1144.53,1635.04
P00939,Product 939,Furniture,426.85,609.78
P00940,Product 940,Grocery,1069.4,1527.71
P00941,Product 941,Grocery,754.89,1078.42
P00942,Product 942,Grocery,873.22,1247.45
P00943,Product 943,Electronics,1024.3,1463.28
P00944,Product 944,Electronics,251.34,359.06
P00945,Product 945,Clothing,827.13,1181.62
P00946,Product 946,Clothing,1100.23,1571.76
P00947,Product 947,Grocery,206.32,294.74
P00948,Product 948,Grocery,505.56,722.23
P00949,Product 949,Grocery,548.25,783.21
P00950,Product 950,Electronics,1188.42,1697.75
P00951,Product 951,Furniture,558.38,797.69
P00952,Product 952,Grocery,49.62,70.88
P00953,Product 953,Grocery,738.07,1054.39
P00954,Product 954,Clothing,707.76,1011.09
P00955,Product 955,Furniture,12.18,17.4
P00956,Product 956,Electronics,78.44,112.06
P00957,Product 957,Electronics,1159.98,1657.12
P00958,Product 958,Clothing,85.25,121.78
P00959,Product 959,Grocery,532.31,760.44
P00960,Product 960,Furniture,998.68,1426.68
P00961,Product 961,Furniture,960.43,1372.05
P00962,Product 962,Electronics,1269.73,1813.9
P00963,Product 963,Electronics,1299.38,1856.25
P00964,Product 964,Grocery,27.05,38.64
P00965,Product 965,Grocery,675.7,965.29
P00966,Product 966,Grocery,513.27,733.24
P00967,Product 967,Furniture,1207.47,1724.96
P00968,Product 968,Grocery,384.08,548.68
P00969,Product 969,Grocery,401.03,572.9
P00970,Product 970,Grocery,660.06,942.94
P00971,Product 971,Furniture,517.76,739.66
P00972,Product 972,Electronics,266.44,380.63
P00973,Product 973,Furniture,809.68,1156.68
P00974,Product 974,Grocery,611.72,873.88
P00975,Product 975,Electronics,1053.4,1504.86
P00976,Product 976,Grocery,729.99,1042.85
P00977,Product 977,Grocery,390.7,558.14
P00978,Product 978,Furniture,1119.26,1598.94
P00979,Product 979,Grocery,868.9,1241.29
P00980,Product 980,Electronics,467.73,668.18
P00981,Product 981,Electronics,523.29,747.56
P00982,Product 982,Clothing,1379.84,1971.2
P00983,Product 983,Furniture,1278.72,1826.74
P00984,Product 984,Clothing,524.65,749.5
P00985,Product 985,Electronics,289.41,413.45
P00986,Product 986,Grocery,1187.93,1697.04
P00987,Product 987,Grocery,527.19,753.13
P00988,Product 988,Furniture,1338.26,1911.8
P00989,Product 989,Grocery,663.8,948.28
P00990,Product 990,Grocery,322.25,460.35
P00991,Product 991,Furniture,807.48,1153.54
P00992,Product 992,Clothing,758.81,1084.02
P00993,Product 993,Grocery,1264.11,1805.87
P00994,Product 994,Clothing,1213.92,1734.17
P00995,Product 995,Furniture,356.36,509.08
P00996,Product 996,Clothing,55.37,79.1
P00997,Product 997,Clothing,665.71,951.02
P00998,Product 998,Electronics,94.19,134.56
P00999,Product 999,Grocery,-7,-10
P01000,Product 1000,Furniture,868.48,1240.68
P01001,Product 1001,Grocery,1262.47,1803.53
P01002,Product 1002,Grocery,304.47,434.96
P01003,Product 1003,Electronics,166.61,238.01
P01004,Product 1004,Grocery,304.34,434.77
P01005,Product 1005,Furniture,853.52,1219.32
P01006,Product 1006,Electronics,1260.71,1801.02
P01007,Product 1007,Grocery,1144.32,1634.75
P01008,Product 1008,Electronics,130.98,187.11
P01009,Product 1009,Grocery,179.72,256.75
P01010,Product 1010,Electronics,1250.57,1786.53
P01011,Product 1011,Electronics,785.44,1122.06
P01012,Product 1012,Furniture,83.19,118.84
P01013,Product 1013,Grocery,759.96,1085.66
P01014,Product 1014,Grocery,1317.18,1881.68
P01015,Product 1015,Electronics,1004.95,1435.64
P01016,Product 1016,Clothing,999.93,1428.47
P01017,Product 1017,Grocery,14.39,20.56
P01018,Product 1018,Electronics,696.02,994.31
P01019,Product 1019,Clothing,123.83,176.9
